sgRNA	Gene	BeadSP	BeadDN	BeadDP	CcSP	CcDN	CcDP	Plasmid5kCTRL
ATP5IF1_04	ATP5IF1	58.03879788603922	89.12239137074559	5.562635518012646	23.192673937082297	10.889835591319496	55.49202876065755	131.96312558705614
PSMA7_02	PSMA7	154.1926272196266	178.819765911625	113.63669701082976	419.0676256217629	575.34631374138	364.16643874181517	190.31045797472146
TCF3_03	TCF3	289.3277387154791	124.19636474890997	404.48306838120527	575.0183641642128	431.96347845567334	13.873007190164387	171.22488196006458
NSMCE1_01	NSMCE1	133.4026100664185	71.87289626673031	195.48690534730156	444.6595416902675	422.88861546290707	9364.27985336096	166.31716241343852
PLA2R1_02	PLA2R1	102.2175843366064	135.69602815158683	93.77014158935603	143.9545278853384	54.449177956597474	117.9205611163973	133.05372993075082
R3HDM1_03	R3HDM1	180.18014866113668	253.56757802902453	152.5751456369183	1041.271085037281	702.3943956401074	544.5155322139522	172.31548630375926
CRELD2_03	CRELD2	211.36517439094882	221.36852050152936	189.12960761242996	29.590652954208448	678.7997518589152	31.21426617786987	201.7618035835156
CXCR1_04	CXCR1	252.07895798264798	277.7168711746459	321.04353561101556	77.57549558265458	23.59464378119224	90.17454673606852	132.50842775890348
SRPX2_04	SRPX2	252.94520869736496	314.51579406321184	261.44386934659434	35.18888459419383	651.5751628806165	27.746014380328774	158.68293200757577
P2RY12_03	P2RY12	213.09767582038282	299.56623163973194	278.9264381174913	301.50476118206984	506.37735499635653	3513.339070909131	154.8658168046444
GPR107_02	GPR107	167.18638794038165	114.42165085663466	131.11926578172665	315.1004665934629	156.08764347557943	360.6981869442741	171.22488196006458
GLA_02	GLA	132.53635935170152	210.44384026898635	93.77014158935603	128.7593277196638	70.78393134357673	114.4523093188562	189.21985363102678
ITGB5_03	ITGB5	139.46636506943753	346.71485159070704	156.54845672121303	191.13962313664373	30.854534175405238	1310.9991794705345	149.412795086171
BRCA1_01	BRCA1	222.62643368226986	258.1674433900953	277.33711368377334	856.5294409177634	853.0371213200272	2902.926754541898	179.949716709622
NOTCH1_03	NOTCH1	321.37901516000824	196.06926101564028	266.2118426477481	5.598231639985382	50.81923275949098	24.277762582787677	199.58059489612623
NPR3_02	NPR3	209.6326729615148	90.27235771101327	102.51142597480448	250.32092904506064	132.49299969438718	180.34909347213704	155.95642114833907
UGCG_01	UGCG	274.60147656529006	225.39340269246625	220.121434069929	482.2476684158836	2397.578802688842	30773.79819958215	171.22488196006458
NEIL1_02	NEIL1	204.4351686732128	280.5917870253151	246.34528722627434	129.55907509680455	70.78393134357673	72.83328774836303	179.40441453777467
PECAM1_02	PECAM1	323.9777673041592	249.54269583808764	299.58765575582396	82.37397984549919	368.4394375063096	20.80951078524658	180.49501888146935
DMD-INTRON_18	NE_53	314.4490094422722	165.59515299854664	235.22001619024903	290.30829790209907	604.385875318232	780.3566544467468	198.48999055243155
GTF3A_01	GTF3A	200.97016581434477	110.9717518358316	194.69224313044262	73.57675869695073	148.82775308136644	253.18238122050005	187.58394711548476
DEFB106B_02	DEFB106B	234.7539436883079	235.74309975487543	197.07622978101946	309.5022349534775	283.1357253743069	13134.269557288133	164.6812558978965
EPPIN_01	EPPIN	161.9888836520796	237.46804926527693	158.9324433717899	79.97473771407688	50.81923275949098	0.0	199.0352927242789
CRYGD_01	CRYGD	126.47260434868248	37.37390605869976	135.88723908288034	116.76311706255225	1.8149725985532492	0.0	153.22991028910238
ANTXR2_01	ANTXR2	160.2563822226456	131.67114596064994	112.04737257711187	54.38282164557228	145.19780788425993	20.80951078524658	151.59400377356036
SCARB2_02	SCARB2	185.3776529494387	202.39407588711256	232.83602953967218	317.49970872488524	406.55386207592784	0.0	159.2282341794231
CD247_01	CD247	266.805220132837	291.51646725785815	216.14812298563425	123.1610960796784	225.0566022206029	24.277762582787677	178.31381019408
CACNA1F_01	CACNA1F	124.74010291924847	231.14323439380468	182.77230987755837	163.14846493671683	584.4211767341462	232.37287043525347	122.69298866565137
ZNF502_02	ZNF502	150.72762436075857	63.823131884856515	110.45804814339397	103.16741165115918	9.074862992766246	135.26182010410278	145.0503777113923
TPP2_04	TPP2	309.2515051539702	256.44249387969376	508.5838187897276	718.9728920495512	969.1953676274351	187.28559706721921	134.1443342744455
KCNH5_01	KCNH5	271.13647370642207	250.69266217835533	262.2385315634533	195.93810739948836	502.74740979925	412.7219639073905	152.68460811725504
UBC_03	UBC	168.05263865509863	104.64693696435933	212.96947411819846	503.8408475986844	774.9932995822375	4283.290969963255	164.6812558978965
HLA-F_01	HLA-F	193.17390938189175	255.8675107095599	290.8463713703755	118.36261181683379	10.889835591319496	41.61902157049316	173.40609064745394
SH2B3_04	SH2B3	1387.7336449766394	418.0127646873035	329.784819996464	400.6734359475252	261.3560541916679	1387.3007190164387	175.5872993348433
ITGAV_04	ITGAV	177.58139651698568	191.46939565456955	226.4787318048006	13.59570541139307	56.26415055515073	0.0	148.32219074247632
IL17RA_01	IL17RA	194.90641081132574	104.0719537942255	190.71893204614787	269.5148660964391	181.49725985532493	423.1267193000138	189.76515580287412
PIGS_04	PIGS	242.55020012076093	166.17013616868047	237.60400284082587	103.16741165115918	7.259890394212997	38.15076977295206	168.49837110082788
ITGA8_03	ITGA8	672.2105546203945	205.26899173778176	257.4705582622996	186.34113887379914	114.3432737088547	2025.4590497640004	174.49669499114862
PSMC2_03	PSMC2	182.7789008052877	106.9468696448947	112.04737257711187	407.8711623417921	59.89409575225722	346.8251797541097	143.9597733676976
TFRC_03	TFRC	309.2515051539702	116.72158353717002	369.5179308394115	250.32092904506064	805.8478337576427	55.49202876065755	187.58394711548476
GHRHR_03	GHRHR	433.9916080732187	284.0416860461182	372.6965797068473	954.8983683060779	1324.9299969438719	853.1899421951098	181.58562322516403
LAG3_01	LAG3	305.7865022951022	235.74309975487543	375.8752285742831	399.0739411932436	435.5934236527798	527.1742732262467	193.03696883395816
SDC2_02	SDC2	196.63891224075977	152.9455232556021	270.1851537320428	18.394189674237683	0.0	0.0	173.95139281930128
DEFB105A_04	DEFB105A	430.52660521435064	513.4599709295213	517.3251031751761	237.52497101080834	79.85879433634297	131.79356830656167	186.49334277179008
KCNQ3_02	KCNQ3	192.30765866717474	206.41895807804946	209.79082525076265	120.76185394825609	166.97747906689892	138.73007190164387	218.6661709107831
PKN2_01	PKN2	155.9251286490606	258.1674433900953	72.3142617341644	556.6241744899751	392.0340812875018	863.5946975877331	185.94804059994274
XBP1_02	XBP1	145.53012007245655	261.0423592407645	347.2673887673609	190.33987575950297	181.49725985532493	1858.9829634820278	172.31548630375926
Non_Targeting_Human_CRko_0043	NT_43	130.8038579222675	167.895085679082	153.36980785377725	71.17751656552842	19.964698584085742	0.0	182.13092539701137
POGLUT1_04	POGLUT1	240.8176986913269	196.06926101564028	128.7352791311498	503.0411002215436	1413.8636542729812	804.6344170295345	184.31213408440072
OFD1_01	OFD1	237.35269583245892	215.04370563005708	266.2118426477481	222.32977084513374	526.3420535804423	322.54741717132197	185.94804059994274
SLAMF1_04	SLAMF1	267.671470847554	370.8641447363284	274.1584648163376	288.70880314781755	148.82775308136644	208.0951078524658	159.2282341794231
CXCL10_03	CXCL10	161.9888836520796	241.49293145621385	122.37798139627822	383.87874102756905	266.8009719873276	1969.967021003343	172.31548630375926
LRFN1_01	LRFN1	160.2563822226456	103.49697062409165	148.60183455262356	175.94442297096913	208.72184883362365	4123.751387276364	158.68293200757577
SFRP1_04	SFRP1	213.09767582038282	150.64559057506673	258.2652204791586	132.75806460536762	108.89835591319495	17.341258987705483	168.49837110082788
TNF_01	TNF	122.14135077509746	55.77336750298272	119.19933252884242	27.19141082278614	12.704808189872745	0.0	142.86916902400293
PLVAP_04	PLVAP	95.28757861887037	91.9973072214148	108.07406149281712	3.998736885703844	295.8405335641796	0.0	189.21985363102678
MDM2_04	MDM2	94.42132790415336	116.72158353717002	75.4929106016002	658.9918387639935	508.1923275949098	710.9916184959249	111.24164305685724
NPDC1_01	NPDC1	270.27022299170505	236.31808292500926	129.52994134800875	236.72522363366758	199.6469858408574	142.19832369918495	190.31045797472146
RACGAP1_04	RACGAP1	125.60635363396548	137.9959608321222	208.20150081704475	3.1989895085630753	0.0	0.0	173.40609064745394
TYK2_02	TYK2	155.9251286490606	195.49427784550645	81.05554611961284	289.5085505249583	223.24162962204966	582.6663019869043	182.13092539701137
IGF1R_04	IGF1R	251.21270726793097	194.34431150523875	169.26305219095624	423.86610988460745	829.4424775388349	41.61902157049316	163.0453493823545
CCR9_03	CCR9	368.1565537547264	177.09481640122348	588.0500404756226	422.26661513032593	402.92391687882133	62.42853235573974	158.13762983572843
PTPN11_01	PTPN11	213.96392653509983	115.57161719690234	61.18899069813911	826.1390405864142	148.82775308136644	1723.721143377925	153.77521246094972
FGF10_02	FGF10	85.75882075698333	151.22057374520057	273.3638025994786	47.98484262844613	34.484479372511736	0.0	167.95306892898054
Non_Targeting_Human_CRko_0063	NT_63	427.92785307019966	435.8372429614526	330.579482213323	0.7997473771407688	0.0	0.0	173.95139281930128
CXCR2_03	CXCR2	142.93136792830555	173.64491738042042	97.74345267365078	40.78711623417921	68.96895874502347	495.96000704837684	193.03696883395816
CNTNAP2_01	CNTNAP2	258.142712985667	133.39609547105147	239.98798949140274	111.16488542256687	16.334753386979244	0.0	173.40609064745394
VASN_03	VASN	278.06647942415805	282.31673653571664	187.54028317871206	611.8067435126882	840.3323131301544	447.40448188280146	196.3087818650422
NAPSA_04	NAPSA	349.96528874566934	337.51512086856553	281.3104247680681	110.3651380454261	114.3432737088547	1165.3326039738085	181.0403210533167
PLCE1_03	PLCE1	133.4026100664185	135.69602815158683	102.51142597480448	225.5287603536968	98.00852032187545	10.40475539262329	170.67957978821724
CCR4_02	CCR4	248.61395512377996	561.7585572207641	197.07622978101946	153.5514964110276	283.1357253743069	201.15860425738362	178.85911236592733
ST3GAL1_03	ST3GAL1	253.81145941208197	228.26831854313548	65.95696399929281	569.4201325242274	450.1132044412058	978.0470069065892	149.95809725801834
RERE_01	RERE	64.96880360377524	143.17080936332678	80.26088390275389	51.98357951414997	1364.8593941120434	312.1426617786987	173.40609064745394
MUC17_01	MUC17	178.4476472317027	159.27033812707435	374.2859041405652	16.794694919956147	176.05234205966516	65.89678415328083	178.85911236592733
BACE2_04	BACE2	139.46636506943753	132.8211123009176	136.6819012997393	83.97347459978073	125.23310930017419	24.277762582787677	187.58394711548476
PSMA7_04	PSMA7	188.84265580830672	116.14660036703619	438.6535437061401	112.7643801768484	4357.749209126351	256.65063301804116	142.3238668521556
LRRC32_04	LRRC32	187.11015437887272	271.96703947330747	595.996662644212	167.94694919956146	226.87157481915617	1956.0940138131784	161.40944286681247
SRPX2_02	SRPX2	235.6201944030249	198.9441768663095	124.76196804685506	103.16741165115918	145.19780788425993	10.40475539262329	146.14098205508697
CDCP1_02	CDCP1	177.58139651698568	180.54471542202654	139.8605501671751	225.5287603536968	38.11442456961824	83.23804314098632	148.32219074247632
TCP11L1_04	TCP11L1	145.53012007245655	124.77134791904382	115.22602144454767	115.1636223082707	230.50152001626265	83.23804314098632	151.59400377356036
IL6R_04	IL6R	213.09767582038282	148.9206410646652	220.121434069929	196.73785477662912	257.7261089945614	679.7773523180549	159.77353635127045
LGALS1_04	LGALS1	265.07271870340304	83.37255966940715	130.32460356486772	133.55781198250838	38.11442456961824	1637.0148484393976	160.86414069496513
TLR3_04	TLR3	186.2439036641557	341.54000305950245	150.19115898634143	143.9545278853384	1368.48933930915	3905.251524031275	197.9446883805842
CD3D_C5	CD3D	241.68394940604392	284.61666921625203	329.784819996464	1042.8705797915625	606.2008479167853	3468.2517975410965	206.1242209582943
SUPT3H_01	SUPT3H	236.4864451177419	119.59649938783923	143.83386125146984	20.79343180565999	43.559342365277985	1300.5944240779113	161.40944286681247
RACK1_01	GNB2L1	67.56755574792626	139.72091034252372	115.22602144454767	6.397979017126151	43.559342365277985	0.0	158.13762983572843
KCNH5_02	KCNH5	239.95144797660993	232.8681839042062	146.21784790204669	35.18888459419383	39.929397168171484	1408.1102298016854	155.41111897649174
P2RY8_02	P2RY8	242.55020012076093	218.49360465086014	175.62034992582784	843.7334828835111	932.8959156563701	2250.8954166041717	165.22655806974385
TNFAIP3_04	TNFAIP3	399.34157948453856	215.04370563005708	86.61818163762548	343.8913721705306	399.2939716817148	3.4682517975410967	177.76850802223265
IFNGR1_04	IFNGR1	231.2889408294399	112.12171817609928	141.449874600893	1020.477653231621	931.0809430578169	4425.489293662439	152.68460811725504
TYMS_02	TYMS	435.72410950265265	232.8681839042062	606.3272714633785	642.9968912211781	83.48873953344946	1612.73708585661	177.2232058503853
PTGER4_01	PTGER4	336.10527731019727	213.31875611965555	379.0538774417189	576.6178589184943	361.1795471120966	606.9440645696919	211.5772426767677
CAV3_01	CAV3	206.16767010264678	187.44451346363266	243.9613005756975	139.95579099963453	234.13146521336915	38.15076977295206	196.85408403688953
DEFB115_03	DEFB115	297.99024586264915	270.8170731330398	381.43786409229574	288.70880314781755	406.55386207592784	124.85706471147948	191.40106231841614
NOTCH2_02	NOTCH2	261.607715844535	242.0679146263477	143.0391990346109	251.1206764222014	433.77845105422654	263.58713661312333	165.22655806974385
PAX5_01	PAX5	239.95144797660993	154.67047276600363	143.0391990346109	39.98736885703844	76.22884913923647	398.84895671722614	163.59065155420183
Non_Targeting_Human_CRko_0078	NT_78	257.27646227095	280.5917870253151	198.66555421473737	27.991158199926907	156.08764347557943	31.21426617786987	182.6762275688587
CD70_03	CD70	127.33885506339949	141.44585985292525	131.11926578172665	372.6822777475983	313.9902595497121	1581.52281967874	200.12589706797357
FOXP3_01	FOXP3	181.0463993758537	167.895085679082	626.9884891017111	216.73153920514835	450.1132044412058	641.6265825451029	191.40106231841614
IL18_02	IL18	576.9229760015243	123.04639840864229	278.9264381174913	235.9254762565268	170.60742426400543	107.515805723774	210.48663833307302
PKN2_04	PKN2	257.27646227095	163.29522031801127	271.7744781657607	149.55275952532378	136.1229448914937	2132.9748554877747	158.13762983572843
ARVCF_02	ARVCF	284.9964851418941	208.71889075858482	249.52393609371012	758.9602609065896	851.2221487214739	409.2537121098494	209.39603398937834
LAT_01	LAT	111.74634219849342	182.26966493242807	170.05771440781518	194.33861264520684	228.6865474177094	76.30153954590412	163.59065155420183
UBE2V1_03	UBE2V1	213.09767582038282	104.64693696435933	126.35129248057297	463.05373136450515	139.7528900886002	138.73007190164387	151.04870160171302
DMD-INTRON_11	NE_46	444.3866166498227	315.0907772333457	485.5386145008181	507.8395844843882	123.41813670162095	104.0475539262329	150.50339942986568
ST3GAL3_03	ST3GAL3	122.14135077509746	125.9213142593115	119.19933252884242	191.93937051378452	221.4266570234964	65.89678415328083	139.05205382107155
CLCN3_02	CLCN3	192.30765866717474	105.22192013449317	174.03102549210993	722.1718815581143	902.0413814809649	1324.8721866606988	185.4027384280954
RBCK1_01	RBCK1	166.32013722566464	225.9683858626001	133.5032524323035	219.13078133657066	147.01278048281318	17.341258987705483	166.31716241343852
CANX_01	CANX	246.01520297962895	286.34161872665356	198.66555421473737	275.91284511356525	105.26841071608845	194.22210066230141	151.59400377356036
DAO_01	DAO	193.17390938189175	95.44720624221785	145.42318568518775	307.1029928220552	235.9464378119224	3093.680603406658	173.40609064745394
TMEM135_03	TMEM135	84.02631932754932	215.61868880019094	66.75162621615175	99.16867476545534	136.1229448914937	0.0	159.2282341794231
PTPRC_C4	PTPRC	440.0553630762377	392.7135052014144	285.28373585236284	201.53633903947375	30.854534175405238	45.08727336803426	199.0352927242789
RHOC_01	RHOC	164.58763579623064	174.79488372068812	182.77230987755837	69.57802181124688	36.29945197106498	0.0	177.2232058503853
EPHA1_01	EPHA1	133.4026100664185	209.86885709885252	34.96513754179377	35.18888459419383	94.37857512476896	163.00783448443156	181.0403210533167
